DAY,REGION,CUSTOMER_TYPE,BATTERY_ACTION,ACTION_COUNT,TOTAL_IMPORT_KWH,TOTAL_EXPORT_KWH,TOTAL_IMPORT_COST_EUR,TOTAL_EXPORT_REVENUE_EUR,TOTAL_NET_MARGIN_EUR,TOTAL_CUSTOMER_MARGIN_EUR,TOTAL_EPOWER_MARGIN_EUR
2026-04-16,West,Kleingewerbe,DISCHARGE,5778,123,19423.2,16.605,3043.6067,3027.0017,2118.9066,908.1017
2026-04-16,West,Kleingewerbe,SELF_CONSUME,11556,7217.9,7756.7,721.1224,882.9654,161.843,113.2689,48.5617
2026-04-16,West,Privatkunde,CHARGE,13575,32125.8,1529.8,1608.9517,92.6182,-1516.3335,-1061.4223,-454.8605
2026-04-16,West,Privatkunde,DISCHARGE,24435,547.4,82578,73.899,12929.1221,12855.2231,8998.6862,3856.5752
2026-04-16,West,Privatkunde,SELF_CONSUME,48870,30436.8,33055.4,3043.7934,3758.6551,714.8617,500.3214,214.4961
2026-04-17,East,Gewerbekunde,CHARGE,792,2302.2,37.2,72.9892,2.2059,-70.7833,-49.5472,-21.2365
2026-04-17,East,Gewerbekunde,DISCHARGE,1056,171.2,2890,24.1478,439.0808,414.933,290.4563,124.4888
2026-04-17,East,Gewerbekunde,SELF_CONSUME,2376,1859.8,1034.8,188.0016,117.4365,-70.5651,-49.3942,-21.1704
2026-04-17,East,Kleingewerbe,CHARGE,2718,8094.2,110.9,256.6991,6.5767,-250.1224,-175.0871,-75.0409
2026-04-17,East,Kleingewerbe,DISCHARGE,3624,524,9844,73.5154,1495.3184,1421.803,995.2789,426.572
2026-04-17,East,Kleingewerbe,SELF_CONSUME,8154,6295.8,3351.1,632.9462,381.764,-251.1822,-175.8256,-75.363
2026-04-17,East,Privatkunde,CHARGE,11034,32522.9,424.6,1031.594,25.1799,-1006.4141,-704.4966,-301.948
2026-04-17,East,Privatkunde,DISCHARGE,14712,2081.2,40195.2,292.3615,6101.2405,5808.879,4066.2652,1742.7859
2026-04-17,East,Privatkunde,SELF_CONSUME,33102,25052.7,14097.4,2516.5429,1608.1407,-908.4022,-635.8686,-272.5371
2026-04-17,North,Gewerbekunde,CHARGE,1206,3565.4,48.3,112.9225,2.8602,-110.0623,-77.0428,-33.0218
2026-04-17,North,Gewerbekunde,DISCHARGE,1608,233.9,4380.7,32.8156,665.542,632.7264,442.9145,189.8311
2026-04-17,North,Gewerbekunde,SELF_CONSUME,3618,2732.7,1535.4,275.1903,174.6357,-100.5546,-70.3896,-30.1692
2026-04-17,North,Kleingewerbe,CHARGE,2898,8626.7,98,273.6545,5.8159,-267.8386,-187.49,-80.357
2026-04-17,North,Kleingewerbe,DISCHARGE,3864,575.1,10566.6,80.8088,1603.9643,1523.1555,1066.2276,456.9814
2026-04-17,North,Kleingewerbe,SELF_CONSUME,8694,6601,3637.8,663.8134,416.7554,-247.058,-172.9357,-74.1232
2026-04-17,North,Privatkunde,CHARGE,12348,36404.3,474.8,1156.1857,28.1555,-1128.0302,-789.6376,-338.4392
2026-04-17,North,Privatkunde,DISCHARGE,16464,2499.3,44468.2,351.3005,6748.2356,6396.9351,4477.9159,1919.2149
2026-04-17,North,Privatkunde,SELF_CONSUME,37044,28134.4,15778.6,2824.3123,1798.9125,-1025.3998,-717.7616,-307.644
2026-04-17,South,Gewerbekunde,CHARGE,1350,3998,54.4,126.3168,3.2265,-123.0903,-86.1639,-36.9301
2026-04-17,South,Gewerbekunde,DISCHARGE,1800,245.4,5018.1,34.5675,762.5839,728.0164,509.619,218.4202
2026-04-17,South,Gewerbekunde,SELF_CONSUME,4050,3077.4,1657.5,310.2226,188.9538,-121.2688,-84.8859,-36.3801
2026-04-17,South,Kleingewerbe,CHARGE,3816,11368.6,137.3,360.1717,8.156,-352.0157,-246.4118,-105.6115
2026-04-17,South,Kleingewerbe,DISCHARGE,5088,719.9,13597.6,101.1708,2063.9655,1962.7947,1373.9758,588.8772
2026-04-17,South,Kleingewerbe,SELF_CONSUME,11448,8812.3,4693.9,885.6448,536.9476,-348.6972,-244.0828,-104.6159
2026-04-17,South,Privatkunde,CHARGE,15030,44175.8,575.4,1401.3453,34.1257,-1367.2196,-957.0542,-410.202
2026-04-17,South,Privatkunde,DISCHARGE,20040,2947.8,54154.3,414.4839,8218.3574,7803.8735,5462.791,2341.3192
2026-04-17,South,Privatkunde,SELF_CONSUME,45090,34247.6,19421.1,3441.2984,2215.8435,-1225.4549,-857.7944,-367.6605
2026-04-17,West,Gewerbekunde,CHARGE,1422,4101.5,59.1,129.5493,3.5057,-126.0436,-88.2314,-37.8174
2026-04-17,West,Gewerbekunde,DISCHARGE,1896,289.8,5185.8,40.742,786.738,745.996,522.2013,223.813
2026-04-17,West,Gewerbekunde,SELF_CONSUME,4266,3145.1,1869.5,316.6627,212.7304,-103.9323,-72.7521,-31.1852
2026-04-17,West,Kleingewerbe,CHARGE,3852,11303.2,135.1,358.9583,8.0183,-350.94,-245.6597,-105.2907
2026-04-17,West,Kleingewerbe,DISCHARGE,5136,738.5,13722.6,103.7767,2082.5487,1978.772,1385.156,593.6728
2026-04-17,West,Kleingewerbe,SELF_CONSUME,11556,8699.1,4925.9,872.2935,562.2734,-310.0201,-217.0093,-93.0144
2026-04-17,West,Privatkunde,CHARGE,16290,47970.9,571,1522.6236,33.8826,-1488.741,-1042.1294,-446.6602
2026-04-17,West,Privatkunde,DISCHARGE,21720,3098.8,58929.8,435.319,8945.714,8510.395,5957.3644,2553.2933
2026-04-17,West,Privatkunde,SELF_CONSUME,48870,37254.7,20824,3741.85,2377.8201,-1364.0299,-954.8012,-409.2342
2026-04-18,East,Gewerbekunde,CHARGE,748,2128.6,45.9,43.3765,2.6829,-40.6936,-28.4857,-12.2071
2026-04-18,East,Gewerbekunde,DISCHARGE,572,83.5,1640,11.1726,232.7688,221.5962,155.1162,66.48
2026-04-18,East,Gewerbekunde,MAX_CHARGE,528,2149.4,0,-6.1147,0,6.1147,4.2786,1.8358
2026-04-18,East,Gewerbekunde,SELF_CONSUME,2376,1609.7,985.3,167.9926,111.8571,-56.1355,-39.2949,-16.8407
2026-04-18,East,Kleingewerbe,CHARGE,2567,7523.9,155.1,153.4603,9.0921,-144.3682,-101.058,-43.3113
2026-04-18,East,Kleingewerbe,DISCHARGE,1963,264.9,5357.8,35.4498,760.687,725.2372,507.6662,217.5721
2026-04-18,East,Kleingewerbe,MAX_CHARGE,1812,7471.4,0,-21.2173,0,21.2173,14.8474,6.3686
2026-04-18,East,Kleingewerbe,SELF_CONSUME,8154,5443.4,3566.7,565.0107,403.1132,-161.8975,-113.331,-48.5684
2026-04-18,East,Privatkunde,CHARGE,10421,30251.1,588.8,617.7506,34.4587,-583.2919,-408.3173,-174.9945
2026-04-18,East,Privatkunde,DISCHARGE,7969,1117.5,22065.5,149.564,3133.1045,2983.5405,2088.4801,895.0775
2026-04-18,East,Privatkunde,MAX_CHARGE,7356,30001.8,0,-85.2877,0,85.2877,59.6772,25.597
2026-04-18,East,Privatkunde,SELF_CONSUME,33102,21655.6,14607.3,2242.988,1655.7301,-587.2579,-411.082,-176.1772
2026-04-18,North,Gewerbekunde,CHARGE,1139,3261.6,62.5,66.3223,3.6548,-62.6675,-43.8685,-18.8008
2026-04-18,North,Gewerbekunde,DISCHARGE,871,111,2374.9,14.8535,337.3391,322.4856,225.7409,96.7474
2026-04-18,North,Gewerbekunde,MAX_CHARGE,804,3305.2,0,-9.3972,0,9.3972,6.5758,2.8208
2026-04-18,North,Gewerbekunde,SELF_CONSUME,3618,2428.6,1572.6,252.1742,178.1438,-74.0304,-51.8246,-22.2094
2026-04-18,North,Kleingewerbe,CHARGE,2737,8005,147.6,165.1767,8.6495,-156.5272,-109.567,-46.9606
2026-04-18,North,Kleingewerbe,DISCHARGE,2093,288.9,5876.9,38.6652,834.3763,795.7111,556.9955,238.7155
2026-04-18,North,Kleingewerbe,MAX_CHARGE,1932,7860.6,0,-22.4058,0,22.4058,15.6785,6.7237
2026-04-18,North,Kleingewerbe,SELF_CONSUME,8694,5899.9,3747.5,612.475,424.773,-187.702,-131.3934,-56.3119
2026-04-18,North,Privatkunde,CHARGE,11662,33588.8,705.4,685.1641,41.3026,-643.8615,-450.7103,-193.1639
2026-04-18,North,Privatkunde,DISCHARGE,8918,1187.5,24977.5,158.9362,3545.7303,3386.7941,2370.7533,1016.0565
2026-04-18,North,Privatkunde,MAX_CHARGE,8232,33579.8,0,-95.4465,0,95.4465,66.7892,28.6457
2026-04-18,North,Privatkunde,SELF_CONSUME,37044,24203.9,16498.3,2507.0948,1871.482,-635.6128,-444.9332,-190.6829
2026-04-18,South,Gewerbekunde,CHARGE,1275,3744.3,72.9,76.5647,4.263,-72.3017,-50.613,-21.6905
2026-04-18,South,Gewerbekunde,DISCHARGE,975,150.9,2677.7,20.198,380.1957,359.9977,251.999,108.0011
2026-04-18,South,Gewerbekunde,MAX_CHARGE,900,3709,0,-10.5294,0,10.5294,7.3674,3.1596
2026-04-18,South,Gewerbekunde,SELF_CONSUME,4050,2659.4,1771.4,276.0892,200.4727,-75.6165,-52.9312,-22.6829
2026-04-18,South,Kleingewerbe,CHARGE,3604,10331.9,216.9,210.8243,12.7013,-198.123,-138.6904,-59.4397
2026-04-18,South,Kleingewerbe,DISCHARGE,2756,362.8,7515.2,48.5506,1066.7752,1018.2246,712.7588,305.472
2026-04-18,South,Kleingewerbe,MAX_CHARGE,2544,10359,0,-29.4765,0,29.4765,20.6253,8.8456
2026-04-18,South,Kleingewerbe,SELF_CONSUME,11448,7598.7,5062.3,787.6631,574.4319,-213.2312,-149.2611,-63.97
2026-04-18,South,Privatkunde,CHARGE,14195,41191.5,828.4,841.0263,48.4889,-792.5374,-554.7886,-237.7662
2026-04-18,South,Privatkunde,DISCHARGE,10855,1509.9,30070.5,202.0909,4269.053,4066.9621,2846.8703,1220.1101
2026-04-18,South,Privatkunde,MAX_CHARGE,10020,40927,0,-116.5905,0,116.5905,81.5827,34.9907
2026-04-18,South,Privatkunde,SELF_CONSUME,45090,29783.6,19717.9,3087.1693,2232.8207,-854.3486,-598.0485,-256.3019
2026-04-18,West,Gewerbekunde,CHARGE,1343,3895.3,84.7,79.2778,4.9594,-74.3184,-52.023,-22.2967
2026-04-18,West,Gewerbekunde,DISCHARGE,1027,147.3,2849.9,19.711,404.5393,384.8283,269.3795,115.4501
2026-04-18,West,Gewerbekunde,MAX_CHARGE,948,3899.6,0,-11.0954,0,11.0954,7.7635,3.3303
2026-04-18,West,Gewerbekunde,SELF_CONSUME,4266,2712.2,1933.4,281.3253,217.8744,-63.4509,-44.412,-19.0349
2026-04-18,West,Kleingewerbe,CHARGE,3638,10551.4,235.7,214.5952,13.8192,-200.776,-140.5448,-60.2336
2026-04-18,West,Kleingewerbe,DISCHARGE,2782,369.6,7825,49.4547,1110.8516,1061.3969,742.9768,318.4257
2026-04-18,West,Kleingewerbe,MAX_CHARGE,2568,10472,0,-29.792,0,29.792,20.8473,8.9398
2026-04-18,West,Kleingewerbe,SELF_CONSUME,11556,7535.4,5109.7,780.3376,578.7811,-201.5565,-141.0855,-60.4684
2026-04-18,West,Privatkunde,CHARGE,15385,44455.9,965,904.5215,56.4987,-848.0228,-593.6309,-254.4145
2026-04-18,West,Privatkunde,DISCHARGE,11765,1580.5,32551.7,211.5109,4621.3619,4409.851,3086.8978,1322.9774
2026-04-18,West,Privatkunde,MAX_CHARGE,10860,44233.4,0,-126.0319,0,126.0319,88.1973,37.8316
2026-04-18,West,Privatkunde,SELF_CONSUME,48870,32011,21614.5,3320.0139,2449.5578,-870.4561,-609.3147,-261.1379
2026-04-19,East,Gewerbekunde,CHARGE,616,1610.7,46.2,37.8762,2.4633,-35.4129,-24.7888,-10.6238
2026-04-19,East,Gewerbekunde,MAX_CHARGE,616,2529.9,0,-4.7535,0,4.7535,3.3266,1.4237
2026-04-19,East,Gewerbekunde,SELF_CONSUME,2992,1836.2,999.4,195.9561,107.546,-88.4101,-61.8883,-26.5257
2026-04-19,East,Kleingewerbe,CHARGE,2114,5319.9,211.4,121.5483,11.4156,-110.1327,-77.092,-33.0429
2026-04-19,East,Kleingewerbe,MAX_CHARGE,2114,8532.5,0,-15.9759,0,15.9759,11.1786,4.7858
2026-04-19,East,Kleingewerbe,SELF_CONSUME,10268,5864.8,3349,628.2143,357.1544,-271.0599,-189.743,-81.3201
2026-04-19,East,Privatkunde,CHARGE,8582,22159.1,853,509.7718,45.2973,-464.4745,-325.1296,-139.3532
2026-04-19,East,Privatkunde,MAX_CHARGE,8582,34760.3,0,-64.9446,0,64.9446,45.4398,19.4475
2026-04-19,East,Privatkunde,SELF_CONSUME,41684,24219,14052.2,2592.2778,1506.6767,-1085.6011,-759.9054,-325.6822
2026-04-19,North,Gewerbekunde,CHARGE,938,2343.2,85.2,54.2764,4.5327,-49.7437,-34.8211,-14.9244
2026-04-19,North,Gewerbekunde,MAX_CHARGE,938,3782,0,-7.1371,0,7.1371,4.994,2.1364
2026-04-19,North,Gewerbekunde,SELF_CONSUME,4556,2768,1501.2,295.8785,161.6829,-134.1956,-93.9352,-40.2581
2026-04-19,North,Kleingewerbe,CHARGE,2254,5831.1,187.2,135.5084,9.8361,-125.6723,-87.9702,-37.7047
2026-04-19,North,Kleingewerbe,MAX_CHARGE,2254,9059.1,0,-16.9495,0,16.9495,11.8605,5.0762
2026-04-19,North,Kleingewerbe,SELF_CONSUME,10948,6281.8,3613.2,672.2158,387.7919,-284.4239,-199.0932,-85.3281
2026-04-19,North,Privatkunde,CHARGE,9604,24474.7,862,563.7373,45.849,-517.8883,-362.5194,-155.375
2026-04-19,North,Privatkunde,MAX_CHARGE,9604,38794.5,0,-72.6623,0,72.6623,50.8455,21.7589
2026-04-19,North,Privatkunde,SELF_CONSUME,46648,27085.2,15661.2,2901.5285,1676.1744,-1225.3541,-857.7338,-367.6178
2026-04-19,South,Gewerbekunde,CHARGE,1050,2729,94.6,62.5688,4.9797,-57.5891,-40.3134,-17.276
2026-04-19,South,Gewerbekunde,MAX_CHARGE,1050,4255.2,0,-7.931,0,7.931,5.5499,2.3763
2026-04-19,South,Gewerbekunde,SELF_CONSUME,5100,3204.2,1691.8,342.1378,180.9741,-161.1637,-112.8165,-48.3466
2026-04-19,South,Kleingewerbe,CHARGE,2968,7565.6,323.6,172.2981,16.9839,-155.3142,-108.7181,-46.5961
2026-04-19,South,Kleingewerbe,MAX_CHARGE,2968,11991.4,0,-22.3871,0,22.3871,15.6648,6.7038
2026-04-19,South,Kleingewerbe,SELF_CONSUME,14416,8216.6,4900,878.0067,524.7576,-353.2491,-247.2707,-105.9699
2026-04-19,South,Privatkunde,CHARGE,11690,30140.4,1033.6,698.2491,54.8229,-643.4262,-450.3933,-193.038
2026-04-19,South,Privatkunde,MAX_CHARGE,11690,47125.8,0,-88.2093,0,88.2093,61.7258,26.4119
2026-04-19,South,Privatkunde,SELF_CONSUME,56780,33265.4,18709.2,3561.2883,2003.8222,-1557.4661,-1090.1953,-467.2368
2026-04-19,West,Gewerbekunde,CHARGE,1106,2841.3,91.4,64.5132,5.0298,-59.4834,-41.637,-17.8472
2026-04-19,West,Gewerbekunde,MAX_CHARGE,1106,4489.1,0,-8.3938,0,8.3938,5.8707,2.5125
2026-04-19,West,Gewerbekunde,SELF_CONSUME,5372,3156.4,1690.6,339.2478,180.4771,-158.7707,-111.14,-47.6324
2026-04-19,West,Kleingewerbe,CHARGE,2996,7705.6,305.8,177.0856,16.3101,-160.7755,-112.5406,-48.2364
2026-04-19,West,Kleingewerbe,MAX_CHARGE,2996,12230.8,0,-22.8988,0,22.8988,16.0229,6.859
2026-04-19,West,Kleingewerbe,SELF_CONSUME,14552,8316.8,4873.8,888.8426,521.8543,-366.9883,-256.891,-110.0903
2026-04-19,West,Privatkunde,CHARGE,12670,32441,1169.2,747.2764,62.2998,-684.9766,-479.4757,-205.5086
2026-04-19,West,Privatkunde,MAX_CHARGE,12670,51151.2,0,-95.8225,0,95.8225,67.0607,28.6981
2026-04-19,West,Privatkunde,SELF_CONSUME,61540,35481,20525.2,3797.5451,2197.1106,-1600.4345,-1120.2938,-480.1289
2026-04-20,East,Gewerbekunde,CHARGE,704,2040.3,31.6,73.6275,1.9092,-71.7183,-50.2009,-21.5139
2026-04-20,East,Gewerbekunde,DISCHARGE,352,70.1,805.1,9.7094,118.928,109.2186,76.4524,32.7647
2026-04-20,East,Gewerbekunde,SELF_CONSUME,3168,1988.8,1442.9,199.7198,158.7681,-40.9517,-28.6675,-12.285
2026-04-20,East,Kleingewerbe,CHARGE,2416,7050.6,100.6,253.5967,6.0257,-247.571,-173.2922,-74.265
2026-04-20,East,Kleingewerbe,DISCHARGE,1208,260.2,2830.2,35.8948,418.3977,382.5029,267.747,114.7511
2026-04-20,East,Kleingewerbe,SELF_CONSUME,10872,7050.8,4812,710.2964,532.1105,-178.1859,-124.718,-53.4399
2026-04-20,East,Privatkunde,CHARGE,9808,28545.7,404,1025.7018,24.0905,-1001.6113,-701.1036,-300.467
2026-04-20,East,Privatkunde,DISCHARGE,4904,1126.3,11322.2,155.4646,1673.317,1517.8524,1062.4786,455.3518
2026-04-20,East,Privatkunde,SELF_CONSUME,44136,28138.4,20111.4,2834.0376,2222.998,-611.0396,-427.6954,-183.2855
2026-04-20,North,Gewerbekunde,CHARGE,1072,3153.6,30.6,113.6207,1.8315,-111.7892,-78.2498,-33.5347
2026-04-20,North,Gewerbekunde,DISCHARGE,536,135.4,1255.1,18.6268,185.7178,167.091,116.9624,50.1269
2026-04-20,North,Gewerbekunde,SELF_CONSUME,4824,3087.4,2100.7,311.5433,233.212,-78.3313,-54.8294,-23.4965
2026-04-20,North,Kleingewerbe,CHARGE,2576,7440.2,122,267.7942,7.264,-260.5302,-182.3674,-78.1536
2026-04-20,North,Kleingewerbe,DISCHARGE,1288,252.9,2932,34.9182,433.3681,398.4499,278.9112,119.5342
2026-04-20,North,Kleingewerbe,SELF_CONSUME,11592,7358.9,5241.2,740.9075,578.828,-162.0795,-113.4489,-48.6158
2026-04-20,North,Privatkunde,CHARGE,10976,31869.1,482.2,1145.7174,28.7868,-1116.9306,-781.8206,-335.0579
2026-04-20,North,Privatkunde,DISCHARGE,5488,1211.9,12597.3,167.3126,1862.6415,1695.3289,1186.7097,508.5972
2026-04-20,North,Privatkunde,SELF_CONSUME,49392,31626.2,22485.3,3182.0676,2485.0806,-696.987,-487.8634,-209.0725
2026-04-20,South,Gewerbekunde,CHARGE,1200,3475.5,55.8,124.8525,3.311,-121.5415,-85.0739,-36.4604
2026-04-20,South,Gewerbekunde,DISCHARGE,600,157.1,1381.7,21.6062,204.3497,182.7435,127.9186,54.8226
2026-04-20,South,Gewerbekunde,SELF_CONSUME,5400,3364.6,2468.1,339.9218,272.4981,-67.4237,-47.1946,-20.2257
2026-04-20,South,Kleingewerbe,CHARGE,3392,9872.1,131.5,354.8771,7.8815,-346.9956,-242.8843,-104.0924
2026-04-20,South,Kleingewerbe,DISCHARGE,1696,382.1,3908,52.6562,577.9579,525.3017,367.7043,157.5895
2026-04-20,South,Kleingewerbe,SELF_CONSUME,15264,9794.2,7022.9,986.9139,776.8977,-210.0162,-146.995,-62.9973
2026-04-20,South,Privatkunde,CHARGE,13360,39095.8,597.1,1404.2301,35.6124,-1368.6177,-957.9887,-410.5592
2026-04-20,South,Privatkunde,DISCHARGE,6680,1459.4,15426.2,201.308,2280.6856,2079.3776,1455.5385,623.8122
2026-04-20,South,Privatkunde,SELF_CONSUME,60120,38338,27203.5,3859.6569,3008.523,-851.1339,-595.7414,-255.3067
2026-04-20,West,Gewerbekunde,CHARGE,1264,3611.9,58.1,129.6058,3.4752,-126.1306,-88.2857,-37.8359
2026-04-20,West,Gewerbekunde,DISCHARGE,632,142.7,1479.9,19.7366,218.6572,198.9206,139.2413,59.6763
2026-04-20,West,Gewerbekunde,SELF_CONSUME,5688,3552.6,2669.6,358.327,293.969,-64.358,-45.048,-19.3032
2026-04-20,West,Kleingewerbe,CHARGE,3424,9963,131.9,359.0705,7.8897,-351.1808,-245.8146,-105.3474
2026-04-20,West,Kleingewerbe,DISCHARGE,1712,359.7,4005.7,49.6638,592.0225,542.3587,379.6452,162.7072
2026-04-20,West,Kleingewerbe,SELF_CONSUME,15408,9594.1,7068,963.4674,781.2897,-182.1777,-127.5087,-54.6502
2026-04-20,West,Privatkunde,CHARGE,14480,42140.1,613.2,1513.9389,36.6692,-1477.2697,-1034.0436,-443.1555
2026-04-20,West,Privatkunde,DISCHARGE,7240,1539,16810.6,212.5548,2484.8652,2272.3104,1590.5867,681.6941
2026-04-20,West,Privatkunde,SELF_CONSUME,65160,40861.3,29763,4108.5525,3286.6633,-821.8892,-575.2849,-246.5245
2026-04-21,East,Gewerbekunde,CHARGE,616,1736.5,39.1,33.6872,1.9709,-31.7163,-22.1995,-9.5139
2026-04-21,East,Gewerbekunde,DISCHARGE,616,137.2,1561.4,18.8463,224.1483,205.302,143.7102,61.593
2026-04-21,East,Gewerbekunde,MAX_CHARGE,660,2724.6,0,-5.4904,0,5.4904,3.8416,1.6459
2026-04-21,East,Gewerbekunde,SELF_CONSUME,2332,1618.5,1096.7,167.4093,124.1022,-43.3071,-30.3119,-12.9899
2026-04-21,East,Kleingewerbe,CHARGE,2114,5944.4,143.3,114.711,7.2218,-107.4892,-75.2359,-32.2473
2026-04-21,East,Kleingewerbe,DISCHARGE,2114,450,5060.3,61.8018,725.9915,664.1897,464.9252,199.2648
2026-04-21,East,Kleingewerbe,MAX_CHARGE,2265,9488,0,-19.1287,0,19.1287,13.3882,5.7315
2026-04-21,East,Kleingewerbe,SELF_CONSUME,8003,5278,4128.8,544.174,464.3785,-79.7955,-55.8441,-23.9346
2026-04-21,East,Privatkunde,CHARGE,8582,24193.6,615.2,468.9662,30.582,-438.3842,-306.8499,-131.5126
2026-04-21,East,Privatkunde,DISCHARGE,8582,1764.1,20241.9,241.808,2903.7373,2661.9293,1863.3272,798.6023
2026-04-21,East,Privatkunde,MAX_CHARGE,9195,38477.5,0,-77.7128,0,77.7128,54.3851,23.2914
2026-04-21,East,Privatkunde,SELF_CONSUME,32489,20843.6,16186.5,2139.9986,1822.1762,-317.8224,-222.4078,-95.3546
2026-04-21,North,Gewerbekunde,CHARGE,938,2661.2,65.5,51.8873,3.3979,-48.4894,-33.9411,-14.5458
2026-04-21,North,Gewerbekunde,DISCHARGE,938,191.7,2268.5,26.2562,325.3076,299.0514,209.3328,89.7178
2026-04-21,North,Gewerbekunde,MAX_CHARGE,1005,4161.8,0,-8.4281,0,8.4281,5.899,2.5257
2026-04-21,North,Gewerbekunde,SELF_CONSUME,3551,2312.5,1748.8,237.9013,197.4614,-40.4399,-28.2991,-12.1347
2026-04-21,North,Kleingewerbe,CHARGE,2254,6337.4,168,121.9253,8.4945,-113.4308,-79.3975,-34.0272
2026-04-21,North,Kleingewerbe,DISCHARGE,2254,497.6,5327.1,68.3625,764.2432,695.8807,487.1094,208.7704
2026-04-21,North,Kleingewerbe,MAX_CHARGE,2415,10201.6,0,-20.6297,0,20.6297,14.4362,6.1823
2026-04-21,North,Kleingewerbe,SELF_CONSUME,8533,5560.2,4284.1,573.0559,482.2632,-90.7927,-63.5346,-27.2362
2026-04-21,North,Privatkunde,CHARGE,9604,26995.1,685.9,523.4637,34.2006,-489.2631,-342.4563,-146.7771
2026-04-21,North,Privatkunde,DISCHARGE,9604,2015.7,22585.1,276.2738,3239.3355,2963.0617,2074.1146,888.9429
2026-04-21,North,Privatkunde,MAX_CHARGE,10290,43018.8,0,-86.8748,0,86.8748,60.7948,26.0376
2026-04-21,North,Privatkunde,SELF_CONSUME,36358,23811.2,18243.4,2450.3205,2053.1644,-397.1561,-277.9337,-119.159
2026-04-21,South,Gewerbekunde,CHARGE,1050,2952.6,71.1,57.0932,3.4584,-53.6348,-37.5415,-16.0915
2026-04-21,South,Gewerbekunde,DISCHARGE,1050,230.5,2542.1,31.5739,364.749,333.1751,233.2174,99.9561
2026-04-21,South,Gewerbekunde,MAX_CHARGE,1125,4725.8,0,-9.5345,0,9.5345,6.6725,2.8591
2026-04-21,South,Gewerbekunde,SELF_CONSUME,3975,2664.7,2012,273.7116,227.5276,-46.184,-32.3169,-13.8523
2026-04-21,South,Kleingewerbe,CHARGE,2968,8370.6,173.1,162.4413,8.5484,-153.8929,-107.7176,-46.1696
2026-04-21,South,Kleingewerbe,DISCHARGE,2968,614.6,7023.7,84.2371,1008.0532,923.8161,646.6617,277.1548
2026-04-21,South,Kleingewerbe,MAX_CHARGE,3180,13364.2,0,-26.9802,0,26.9802,18.8819,8.0853
2026-04-21,South,Kleingewerbe,SELF_CONSUME,11236,7281,5542,746.9977,624.2593,-122.7384,-85.8984,-36.8272
2026-04-21,South,Privatkunde,CHARGE,11690,33111,784.6,641.3389,38.9989,-602.34,-421.6007,-180.7048
2026-04-21,South,Privatkunde,DISCHARGE,11690,2473.5,27830.5,339.2252,3992.7399,3653.5147,2557.4175,1096.0919
2026-04-21,South,Privatkunde,MAX_CHARGE,12525,52636.8,0,-106.3105,0,106.3105,74.3951,31.8641
2026-04-21,South,Privatkunde,SELF_CONSUME,44255,28981.5,22116.9,2978.609,2491.403,-487.206,-340.9643,-146.163
2026-04-21,West,Gewerbekunde,CHARGE,1106,3173.1,74,61.1931,3.7395,-57.4536,-40.2138,-17.2352
2026-04-21,West,Gewerbekunde,DISCHARGE,1106,229.1,2633,31.4512,377.6437,346.1925,242.3301,103.8601
2026-04-21,West,Gewerbekunde,MAX_CHARGE,1185,4994.4,0,-10.0891,0,10.0891,7.0607,3.0226
2026-04-21,West,Gewerbekunde,SELF_CONSUME,4187,2913.4,2070.2,299.7274,233.6653,-66.0621,-46.2373,-19.8161
2026-04-21,West,Kleingewerbe,CHARGE,2996,8400.3,208.8,162.7649,10.4382,-152.3267,-106.6213,-45.6978
2026-04-21,West,Kleingewerbe,DISCHARGE,2996,599.6,7082.7,82.2242,1016.0658,933.8416,653.6783,280.1608
2026-04-21,West,Kleingewerbe,MAX_CHARGE,3210,13420.6,0,-27.1502,0,27.1502,18.9987,8.1386
2026-04-21,West,Kleingewerbe,SELF_CONSUME,11342,7467.9,5528.1,766.7442,623.532,-143.2122,-100.2319,-42.966
2026-04-21,West,Privatkunde,CHARGE,12670,35751.8,908.1,691.6885,45.3352,-646.3533,-452.4071,-193.9049
2026-04-21,West,Privatkunde,DISCHARGE,12670,2662.9,29909.2,365.2541,4290.6678,3925.4137,2747.7546,1177.6638
2026-04-21,West,Privatkunde,MAX_CHARGE,13575,56688.6,0,-114.3679,0,114.3679,80.0396,34.282
2026-04-21,West,Privatkunde,SELF_CONSUME,47965,30957.9,23862.7,3181.5538,2685.6292,-495.9246,-347.0635,-148.786
2026-04-22,East,Gewerbekunde,CHARGE,308,907.8,16.7,17.4716,0.444,-17.0276,-11.9185,-5.1075
2026-04-22,East,Gewerbekunde,DISCHARGE,660,92.1,1658.8,12.9659,250.9465,237.9806,166.5906,71.393
2026-04-22,East,Gewerbekunde,MAX_CHARGE,1056,4470.8,0,-43.6537,0,43.6537,30.5525,13.0953
2026-04-22,East,Gewerbekunde,SELF_CONSUME,2200,1390.9,1435.7,145.2022,163.2931,18.0909,12.6651,5.4287
2026-04-22,East,Kleingewerbe,CHARGE,1057,3150.3,47,61.4411,1.2504,-60.1907,-42.1335,-18.0562
2026-04-22,East,Kleingewerbe,DISCHARGE,2265,374.5,6015.1,52.4541,909.695,857.2409,600.0837,257.1697
2026-04-22,East,Kleingewerbe,MAX_CHARGE,3624,15260.6,0,-148.8211,0,148.8211,104.1645,44.6411
2026-04-22,East,Kleingewerbe,SELF_CONSUME,7550,4715,4771.9,491.0594,545.159,54.0996,37.8698,16.2397
